,race,age,gender
1825,white,child,female
21527,white,tenager,female
32277,other,young-adult,female
7500,white,senior,female
14352,white,adult,female
44116,white,tenager,female
18485,white,senior,male
10668,white,adult,male
44598,white,adult,female
10991,white,tenager,male
33646,white,adult,male
7117,white,adult,female
20717,white,adult,male
14093,other,child,female
43721,white,adult,male
25179,white,adult,female
25163,other,adult,male
36273,white,senior,female
22138,white,tenager,female
21695,white,tenager,male
35790,black,adult,male
18429,white,senior,male
31707,other,adult,male
7724,white,adult,male
31485,white,adult,male
40255,white,senior,female
29323,white,adult,female
38741,asian,adult,female
9112,white,senior,male
10477,white,senior,male
16562,white,senior,female
2718,white,adult,male
42982,other,tenager,male
41273,white,adult,female
26271,asian,adult,female
10692,asian,adult,female
5554,asian,adult,female
22950,white,tenager,female
40891,asian,adult,male
21344,white,adult,female
41919,other,adult,female
39998,other,tenager,female
9701,asian,adult,male
8835,black,adult,male
37232,white,young-adult,female
33060,white,adult,female
39206,white,tenager,female
30455,white,senior,female
44455,white,adult,female
298,white,adult,female
15082,white,senior,female
13675,white,tenager,male
4471,white,adult,female
12888,other,tenager,female
37976,other,adult,male
14982,asian,adult,male
43550,black,adult,male
33198,asian,senior,female
7051,white,adult,female
19644,white,adult,male
34750,other,adult,female
32000,white,adult,female
8847,white,senior,male
21248,white,tenager,male
16303,white,adult,male
24256,white,adult,male
14657,white,adult,female
33197,asian,senior,male
11002,white,adult,male
16110,black,adult,female
29224,white,adult,male
32126,white,adult,female
19380,white,tenager,male
9343,black,adult,male
15224,asian,senior,female
13182,white,senior,male
8671,other,young-adult,male
39418,white,senior,female
43668,other,adult,female
12134,other,tenager,female
15542,other,child,male
7345,white,senior,male
27560,white,senior,male
44551,white,adult,male
44733,white,adult,female
6919,asian,adult,female
25554,asian,adult,male
37720,other,tenager,male
38177,white,adult,male
21592,white,adult,male
7967,white,child,female
23254,asian,adult,female
37341,white,adult,female
18165,white,tenager,male
3111,white,adult,female
36365,white,adult,male
17611,black,adult,male
16238,black,tenager,male
41108,black,adult,female
18617,white,child,female
23112,white,adult,female
11963,white,tenager,male
34228,white,adult,female
6417,white,senior,female
19969,white,adult,male
9295,white,senior,male
25332,asian,senior,female
25874,white,adult,female
27323,asian,young-adult,male
28740,white,adult,male
31319,other,tenager,female
7866,asian,adult,female
28968,white,adult,male
36882,white,senior,male
35631,white,adult,female
41345,white,young-adult,female
33852,white,child,male
26522,asian,tenager,female
8495,white,young-adult,female
40697,white,adult,female
26734,white,senior,female
15101,white,tenager,male
16062,other,tenager,male
42143,asian,adult,female
2429,white,child,male
43968,asian,adult,female
30655,asian,adult,female
22699,white,child,male
8931,asian,young-adult,male
25239,white,adult,male
32507,white,young-adult,male
37451,other,adult,female
40081,asian,young-adult,male
33121,white,adult,female
619,white,adult,female
40608,other,adult,female
15574,white,senior,male
15818,white,tenager,female
24851,other,tenager,male
18635,white,child,male
34951,white,adult,male
22828,black,adult,female
30308,white,tenager,female
22841,other,child,female
25154,white,senior,female
1961,white,senior,female
43514,white,adult,female
20663,white,adult,female
40124,other,child,male
14092,other,tenager,male
38986,other,adult,male
10894,white,senior,male
31173,white,senior,female
44630,white,adult,female
24406,asian,adult,female
42879,native,senior,female
40892,asian,adult,female
21084,black,tenager,male
40189,black,adult,female
5862,white,adult,male
2225,white,adult,male
39141,white,child,male
24407,asian,tenager,female
32454,white,adult,female
44518,asian,adult,female
41629,white,senior,female
5010,white,adult,male
36266,asian,adult,male
16408,other,child,male
31297,white,child,male
19608,asian,adult,male
35938,other,tenager,male
38565,white,senior,male
12291,white,adult,female
15607,white,adult,male
37956,other,tenager,male
39383,white,adult,male
17692,white,young-adult,female
7344,white,senior,male
36125,white,senior,male
464,white,tenager,male
7838,white,adult,male
38026,white,adult,female
25278,white,adult,male
1451,white,senior,male
33651,white,adult,male
18205,asian,young-adult,female
22276,white,tenager,male
23065,white,adult,female
20933,white,adult,female
13508,white,senior,male
4336,other,senior,male
2086,white,child,male
27662,white,adult,female
28168,white,senior,male
1598,white,adult,male
24381,other,adult,male
16879,white,adult,male
32278,other,child,female
42327,white,adult,male
41230,white,adult,female
15433,white,adult,male
15129,asian,young-adult,female
31621,black,adult,male
43842,other,tenager,male
31317,white,adult,female
24799,white,adult,male
25368,other,adult,male
14519,white,senior,female
44417,white,adult,female
32965,asian,adult,female
27479,white,senior,female
43967,asian,adult,male
3870,asian,adult,female
11116,asian,adult,female
25817,asian,adult,female
44192,white,senior,male
20682,white,adult,female
34835,black,adult,male
516,white,senior,male
16843,white,senior,female
20557,asian,adult,male
2326,black,adult,male
26274,asian,senior,female
16880,white,adult,female
39460,white,tenager,female
41426,other,tenager,male
37580,other,child,female
36810,white,adult,male
40161,other,senior,male
41838,white,senior,female
23201,white,adult,female
22559,white,adult,female
12096,white,senior,female
22828,black,adult,female
14694,white,tenager,female
19840,white,adult,male
20108,white,young-adult,female
21884,asian,adult,male
30585,white,senior,male
38580,asian,young-adult,female
18596,white,senior,female
4311,white,adult,male
12124,white,adult,male
44036,asian,adult,female
10032,white,senior,female
35819,white,senior,female
19501,white,adult,female
18431,white,adult,female
26405,white,tenager,male
39126,white,adult,female
7438,other,child,female
5346,asian,tenager,female
16051,white,adult,female
15744,white,tenager,male
44009,white,adult,female
33953,white,adult,male
44296,other,tenager,male
21094,white,senior,male
35189,white,senior,male
18264,white,adult,male
32059,white,adult,male
42003,white,adult,male
37880,white,adult,female
19752,other,child,female
25121,white,adult,male
34999,other,senior,male
27167,other,tenager,male
22057,white,tenager,female
32799,white,adult,female
26487,white,child,male
3378,white,adult,male
25607,white,adult,male
4585,white,adult,female
10654,white,adult,female
26898,native,tenager,female
20733,white,child,female
29369,other,senior,female
43940,white,adult,female
24006,white,tenager,male
8778,white,young-adult,female
28434,other,adult,female
44143,other,adult,male
1462,white,senior,male
4513,white,senior,male
21456,other,tenager,male
7820,white,senior,female
25852,white,adult,female
40555,pacific-islander,adult,female
44071,black,adult,female
33105,white,adult,male
43909,white,adult,female
39172,white,adult,male
43704,white,adult,female
5214,other,adult,female
37127,white,senior,female
18650,white,adult,male
3629,white,senior,male
40189,black,adult,female
18442,white,senior,female
5489,white,tenager,male
34900,black,adult,male
10085,black,child,female
30712,white,young-adult,male
13287,white,child,female
21588,white,adult,female
21644,white,adult,male
81,white,senior,male
13157,white,adult,female
17352,white,adult,male
33622,white,senior,female
31264,other,tenager,male
27367,white,tenager,female
41184,white,tenager,female
16425,white,child,female
29163,white,adult,female
29844,asian,adult,female
21204,white,senior,male
966,white,tenager,male
36872,other,tenager,male
38422,black,tenager,male
9689,white,adult,female
9956,white,adult,male
11983,white,tenager,male
38381,white,child,female
6489,asian,child,female
40895,asian,tenager,male
1178,asian,young-adult,male
399,native,adult,male
23925,other,tenager,male
39214,other,adult,male
30407,white,adult,female
26647,white,tenager,female
23711,white,tenager,male
4845,white,senior,male
16872,white,young-adult,female
6361,asian,senior,female
27528,white,adult,female
28574,white,adult,male
28392,white,adult,female
11128,asian,adult,male
37626,other,tenager,female
21305,white,senior,male
19240,white,senior,male
9107,native,adult,female
1697,black,child,male
3323,white,adult,male
44431,asian,tenager,male
39591,white,senior,male
42592,white,senior,female
42143,asian,adult,female
11235,white,tenager,male
32967,asian,tenager,female
17790,asian,adult,male
14410,white,adult,female
29935,white,adult,female
18263,white,young-adult,male
41820,pacific-islander,senior,male
24989,black,adult,male
5587,other,child,female
22402,asian,tenager,female
20117,white,senior,male
18045,white,young-adult,male
31728,other,tenager,female
18114,white,senior,male
31877,asian,adult,male
26886,white,adult,female
28231,asian,adult,male
27596,other,adult,female
8811,white,tenager,female
34363,white,senior,male
18395,other,child,male
37379,other,tenager,female
22401,asian,tenager,female
37350,white,senior,female
7152,asian,adult,female
12772,black,child,female
26314,white,young-adult,male
19753,white,adult,female
18968,white,adult,male
14404,white,adult,male
7584,white,adult,female
19023,white,senior,female
40003,other,young-adult,female
32326,white,adult,female
12534,white,tenager,male
19992,asian,tenager,male
33774,white,adult,male
28324,other,adult,male
37062,white,adult,male
36531,other,tenager,male
12008,white,adult,male
8456,white,young-adult,male
40574,white,adult,female
7863,white,adult,male
36824,black,senior,male
4599,white,young-adult,male
24528,white,senior,female
39543,other,tenager,male
8041,white,child,male
7073,black,adult,female
30131,white,tenager,male
37187,asian,tenager,male
23039,white,adult,female
41014,other,child,male
26524,black,tenager,male
6361,asian,senior,female
26209,white,senior,male
44346,white,senior,female
40891,asian,adult,male
20419,black,adult,male
9060,other,adult,male
36511,other,adult,male
37620,other,adult,female
37090,white,senior,male
39998,other,tenager,female
16040,other,adult,female
16810,white,adult,female
11559,white,senior,female
6515,other,adult,female
36339,white,young-adult,female
13767,other,tenager,male
36199,white,adult,female
38734,white,adult,male
22908,black,tenager,male
20748,white,senior,male
38764,white,adult,male
11932,white,child,male
41423,other,adult,male
24409,other,tenager,female
30769,white,adult,female
36936,white,child,male
5028,white,adult,female
42143,asian,adult,female
34974,white,senior,male
5401,white,tenager,male
37771,white,adult,male
20557,asian,adult,male
2293,asian,adult,female
18551,white,senior,male
12902,white,adult,male
29068,white,adult,male
1897,white,adult,male
9524,other,adult,female
36438,white,senior,female
22861,white,senior,female
17420,white,senior,male
38336,black,child,female
13094,white,senior,female
7866,asian,adult,female
26762,other,tenager,female
19188,native,adult,female
9378,white,senior,female
12560,white,senior,female
32647,white,senior,female
14850,white,tenager,male
24851,other,tenager,male
15448,white,tenager,male
8263,white,child,female
16675,white,adult,male
23673,white,adult,male
32007,black,adult,female
44218,other,senior,female
37331,asian,senior,male
27855,other,young-adult,female
11823,white,adult,male
42938,white,tenager,female
6664,white,adult,female
1109,asian,adult,female
13770,white,adult,female
36558,asian,adult,male
4898,white,adult,male
34310,other,tenager,male
