,race,age,gender
558046,other,tenager,male
866819,other,young-adult,female
1860540,white,adult,female
1373485,black,senior,male
1695729,white,tenager,male
1507168,white,adult,female
211658,asian,young-adult,female
1168562,white,tenager,male
239455,other,tenager,male
548772,asian,senior,male
376928,white,tenager,female
341934,other,adult,male
1611997,native,adult,female
1337570,white,adult,male
1253037,white,adult,male
537473,asian,adult,male
1411415,asian,young-adult,female
1489889,white,tenager,male
1255200,white,tenager,male
177123,white,child,female
817821,other,young-adult,male
630167,white,tenager,male
169803,asian,senior,female
526637,white,adult,female
1247627,asian,adult,male
997946,white,adult,male
463518,black,young-adult,female
1740137,white,adult,male
1053288,white,adult,female
1659358,asian,child,male
918862,white,tenager,female
11237,white,adult,male
89440,white,tenager,female
158200,white,senior,female
1757189,white,young-adult,female
1481230,white,adult,male
1876669,other,tenager,male
1796041,asian,adult,male
693308,white,adult,male
1865351,white,adult,male
1278628,white,adult,female
524472,white,tenager,female
287946,white,senior,male
1552290,white,tenager,female
1481979,asian,adult,male
1103770,asian,adult,female
1240016,asian,senior,female
1150267,white,tenager,male
613558,white,adult,male
292619,white,senior,male
496079,other,child,male
1433899,white,tenager,male
721124,white,senior,male
1452367,white,senior,female
784245,white,tenager,male
809206,white,senior,female
1701504,white,adult,female
1479899,white,adult,female
710575,black,senior,male
135686,other,adult,male
663581,other,child,male
887764,white,senior,female
832358,other,senior,female
540852,asian,senior,male
505167,white,adult,female
47536,white,adult,male
167884,white,adult,male
1206810,black,tenager,female
1215510,black,senior,female
100140,white,tenager,male
396700,other,adult,male
1504748,white,senior,male
1255097,white,child,male
491838,white,senior,male
309352,white,senior,female
687653,other,adult,male
460547,white,adult,female
328252,asian,child,female
1799465,white,tenager,male
823368,pacific-islander,adult,female
1343613,white,tenager,male
211262,white,adult,female
1366980,white,senior,female
873678,white,senior,male
916991,white,child,female
822678,white,adult,male
1833241,white,adult,male
552760,white,tenager,male
1310877,white,adult,female
1730791,asian,adult,female
556573,white,senior,male
1025394,white,senior,male
424846,white,adult,male
427365,white,tenager,male
1801689,black,senior,male
1396646,white,adult,male
361368,white,adult,female
823496,other,young-adult,male
1543618,white,adult,female
1478710,white,adult,female
69452,other,adult,male
19285,asian,tenager,female
1575492,white,senior,female
1035685,white,tenager,female
1533935,white,tenager,female
213066,other,tenager,female
733847,white,tenager,female
1866116,white,young-adult,male
1171031,other,adult,male
798991,white,tenager,male
1644192,white,adult,male
662441,other,tenager,female
198310,asian,tenager,male
771932,asian,senior,female
310152,white,adult,female
103382,black,adult,female
1810089,white,tenager,male
337014,white,tenager,male
774940,other,senior,female
1832825,white,senior,male
879236,white,adult,female
797415,black,senior,male
1739698,white,adult,female
103157,white,young-adult,female
1687499,white,adult,male
204,other,adult,male
939872,white,adult,male
1503983,other,adult,male
1491568,white,tenager,female
1473612,white,senior,male
1218303,other,young-adult,female
11793,white,adult,female
986039,white,adult,male
1390993,white,adult,male
1053345,white,tenager,male
1384516,asian,adult,female
1254164,asian,senior,female
448288,white,adult,female
1159433,other,adult,male
584255,white,adult,female
1393572,white,senior,female
85666,white,adult,male
554792,white,adult,male
547197,white,adult,male
1285289,white,child,female
1304204,white,senior,male
798592,white,tenager,female
966478,asian,senior,female
814568,white,adult,male
35364,white,tenager,male
1438852,asian,adult,male
515753,white,senior,male
892120,other,adult,male
860098,other,senior,female
1734650,asian,child,male
1233480,other,tenager,male
1869697,white,adult,female
1448940,white,senior,male
1273943,white,adult,female
399389,other,adult,male
735405,white,young-adult,male
1392851,white,tenager,female
1308716,asian,adult,female
530340,white,adult,female
92244,white,adult,male
621473,white,senior,male
118585,white,senior,male
404767,white,adult,female
1604529,native,adult,female
609360,white,young-adult,male
438025,white,adult,male
519760,black,adult,male
743944,white,adult,male
650329,other,adult,male
980257,asian,adult,female
1766470,white,adult,female
1350020,other,young-adult,female
1284968,other,adult,female
1607717,other,young-adult,male
1147592,asian,senior,female
1801731,white,tenager,male
1874181,asian,senior,female
1533639,asian,senior,female
791712,asian,young-adult,male
148582,white,young-adult,male
370872,white,senior,female
343356,white,adult,male
864368,white,adult,female
25864,native,tenager,female
1308728,white,young-adult,female
1056830,white,adult,female
1693888,white,child,male
690843,white,young-adult,male
648904,other,adult,male
1524350,black,adult,male
1341871,white,adult,female
1299531,white,adult,male
1869281,white,senior,male
1842295,asian,adult,male
1202732,native,senior,female
1042471,white,adult,male
1813600,white,adult,male
1419459,white,adult,female
1452049,white,senior,male
1576770,asian,adult,female
1253310,other,tenager,female
283799,white,adult,female
865624,other,adult,male
1329497,white,senior,female
1725509,white,senior,female
1412237,other,child,female
726890,white,adult,male
907337,other,tenager,female
315736,asian,adult,female
1880150,white,tenager,female
329592,white,adult,male
77114,white,senior,female
275333,white,adult,female
1324255,asian,senior,male
1372961,white,adult,female
745396,white,adult,female
234199,asian,tenager,male
837858,asian,child,male
884613,asian,adult,female
1415249,other,young-adult,female
1789990,other,child,male
1082576,asian,senior,female
1730358,white,adult,male
961693,white,adult,female
1027013,asian,senior,female
691275,white,tenager,female
1313191,white,adult,female
1453570,pacific-islander,tenager,female
1541036,white,adult,female
1487201,white,adult,female
812675,pacific-islander,tenager,female
1340463,white,adult,female
1506084,white,senior,male
1221301,other,adult,female
935409,asian,adult,female
1444850,other,adult,female
636889,white,young-adult,female
1082988,white,tenager,female
714985,white,adult,female
1290249,asian,adult,male
1726652,white,adult,female
1673286,asian,senior,male
1781614,white,adult,female
1775386,white,child,male
1110725,white,tenager,female
726836,white,adult,female
583486,other,child,male
178231,native,adult,female
1484954,white,senior,male
1789077,white,adult,female
1140793,white,senior,male
1733243,white,adult,male
332370,white,tenager,female
1260652,white,adult,male
1872440,white,senior,male
433410,white,adult,male
834544,asian,adult,male
557678,white,senior,male
1321175,black,tenager,female
1140185,white,senior,female
1272397,white,adult,male
1434100,white,young-adult,female
278991,black,adult,female
1383813,asian,adult,female
381673,white,adult,female
415417,white,adult,male
598037,asian,tenager,female
662288,native,young-adult,male
1689903,asian,tenager,male
1087133,white,adult,male
1610957,asian,senior,female
535293,other,adult,male
1186612,white,young-adult,male
1864153,other,adult,male
455721,other,tenager,male
44415,white,adult,male
1658877,white,tenager,female
1373769,asian,adult,female
186644,white,adult,male
1252570,black,adult,male
1007577,asian,adult,male
1703251,white,adult,female
1136319,other,senior,male
679119,white,senior,female
1309548,white,senior,female
1499226,white,tenager,male
877100,white,adult,male
546967,white,adult,male
1002411,other,adult,male
1232567,white,adult,female
1496745,white,adult,male
1873044,white,adult,male
832695,white,tenager,female
1109792,white,adult,female
428544,white,senior,female
959017,other,adult,female
1754974,white,adult,male
581720,white,adult,female
354790,other,tenager,female
1411845,other,adult,male
1256318,white,tenager,male
500991,white,tenager,male
1683217,white,tenager,male
1710132,asian,adult,male
820635,asian,adult,male
331548,white,tenager,female
380950,white,senior,male
205558,asian,young-adult,female
1859915,other,tenager,male
1143247,white,senior,female
923600,native,tenager,female
1625011,white,senior,female
1231485,asian,adult,female
521122,white,tenager,female
566396,pacific-islander,adult,female
222403,white,adult,male
235054,asian,adult,male
685749,other,tenager,female
843275,white,tenager,female
1446158,white,adult,female
1663907,asian,young-adult,male
146935,asian,senior,male
425469,asian,senior,female
910132,white,tenager,male
67925,white,adult,female
43601,white,tenager,male
375217,white,adult,male
1627054,asian,adult,male
854129,white,adult,male
414132,white,adult,male
481497,white,tenager,male
1380948,asian,adult,female
488124,white,tenager,male
480090,other,senior,female
1355126,other,tenager,female
623702,white,tenager,female
1135882,white,tenager,male
1313760,other,tenager,male
1319384,other,child,male
1093135,other,tenager,male
1515828,white,adult,male
1406638,white,child,male
244950,white,senior,male
83640,asian,adult,male
1095939,white,adult,female
396281,white,tenager,female
1532480,asian,young-adult,male
1837144,white,adult,male
1870614,white,senior,male
272417,asian,adult,male
1643469,other,adult,female
996397,white,child,male
859307,white,tenager,female
331843,white,adult,female
842920,white,young-adult,male
1012883,white,adult,male
636653,white,tenager,male
945611,white,tenager,female
1105180,white,adult,female
1047119,asian,senior,male
1779147,black,child,male
1381091,asian,adult,male
530521,white,tenager,female
1060878,other,tenager,male
604614,asian,adult,male
26548,white,tenager,male
1130469,other,adult,male
1749222,other,tenager,male
1689545,white,senior,female
518718,white,adult,female
1557118,white,child,male
1765057,white,adult,female
122887,asian,tenager,female
347433,white,adult,male
176670,white,young-adult,female
497790,white,adult,female
1653877,white,senior,female
169410,white,adult,female
1773005,asian,adult,female
1796393,white,adult,female
1666885,white,adult,male
1440260,white,tenager,male
1771592,white,child,male
990136,white,senior,female
688197,white,senior,male
1784819,asian,adult,female
1833651,other,adult,male
1688431,white,young-adult,female
904884,white,senior,male
1249450,other,tenager,male
372382,white,adult,female
768681,white,adult,male
1244250,native,tenager,female
1692137,other,adult,male
353648,other,tenager,female
1077250,white,senior,female
1874200,other,adult,female
1355891,asian,senior,female
1627314,white,tenager,female
541685,black,adult,female
1189256,other,adult,male
1567120,other,child,female
506287,white,adult,female
1091107,black,adult,male
1543164,white,senior,female
1308582,white,adult,female
1420306,asian,senior,male
1315944,white,tenager,female
493232,white,adult,male
1478567,white,adult,male
349021,white,tenager,male
243825,black,young-adult,male
