GEO_ID,id
S1501_C02_057EA,Annotation of Estimate!!Percent!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree
S1501_C02_058E,Estimate!!Percent!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher
S1501_C02_058M,Margin of Error!!Percent!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher
S1501_C02_058MA,Annotation of Margin of Error!!Percent!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher
S1501_C02_058EA,Annotation of Estimate!!Percent!!POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher
S1501_C02_059E,Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings
S1501_C02_059M,Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings
S1501_C02_059MA,Annotation of Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings
S1501_C02_059EA,Annotation of Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings
S1501_C02_060E,Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate
S1501_C02_060EA,Annotation of Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate
S1501_C02_060M,Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate
S1501_C02_060MA,Annotation of Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate
S1501_C02_061E,Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)
S1501_C02_061M,Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)
S1501_C02_061MA,Annotation of Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)
S1501_C02_061EA,Annotation of Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)
S1501_C02_062E,Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree
S1501_C02_062EA,Annotation of Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree
S1501_C02_062M,Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree
S1501_C02_062MA,Annotation of Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree
S1501_C02_063E,Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree
S1501_C02_063M,Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree
S1501_C02_063MA,Annotation of Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree
S1501_C02_063EA,Annotation of Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree
S1501_C02_064E,Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree
S1501_C02_064M,Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree
S1501_C02_064MA,Annotation of Margin of Error!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree
S1501_C02_064EA,Annotation of Estimate!!Percent!!MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree
S1501_C03_001E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years
S1501_C03_001EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years
S1501_C03_001M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years
S1501_C03_001MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years
S1501_C03_002E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate
S1501_C03_002EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate
S1501_C03_002M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate
S1501_C03_002MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate
S1501_C03_003E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)
S1501_C03_003EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)
S1501_C03_003M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)
S1501_C03_003MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)
S1501_C03_004E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree
S1501_C03_004M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree
S1501_C03_004MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree
S1501_C03_004EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree
S1501_C03_005E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher
S1501_C03_005EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher
S1501_C03_005M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher
S1501_C03_005MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher
S1501_C03_006E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over
S1501_C03_006EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over
S1501_C03_006M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over
S1501_C03_006MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over
S1501_C03_007E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade
S1501_C03_007EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade
S1501_C03_007M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade
S1501_C03_007MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade
S1501_C03_008E,"Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma"
S1501_C03_008M,"Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma"
S1501_C03_008MA,"Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma"
S1501_C03_008EA,"Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma"
S1501_C03_009E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
S1501_C03_009EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
S1501_C03_009M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
S1501_C03_009MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)
S1501_C03_010E,"Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree"
S1501_C03_010M,"Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree"
S1501_C03_010MA,"Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree"
S1501_C03_010EA,"Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree"
S1501_C03_011E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree
S1501_C03_011EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree
S1501_C03_011M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree
S1501_C03_011MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree
S1501_C03_012E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree
S1501_C03_012EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree
S1501_C03_012M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree
S1501_C03_012MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree
S1501_C03_013E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree
S1501_C03_013EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree
S1501_C03_013M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree
S1501_C03_013MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree
S1501_C03_014E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher
S1501_C03_014EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher
S1501_C03_014M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher
S1501_C03_014MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher
S1501_C03_015E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
S1501_C03_015M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
S1501_C03_015MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
S1501_C03_015EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher
S1501_C03_016E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years
S1501_C03_016EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years
S1501_C03_016M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years
S1501_C03_016MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years
S1501_C03_017E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher
S1501_C03_017M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher
S1501_C03_017MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher
S1501_C03_017EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher
S1501_C03_018E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher
S1501_C03_018M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher
S1501_C03_018MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher
S1501_C03_018EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher
S1501_C03_019E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years
S1501_C03_019M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years
S1501_C03_019MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years
S1501_C03_019EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years
S1501_C03_020E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher
S1501_C03_020M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher
S1501_C03_020MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher
S1501_C03_020EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher
S1501_C03_021E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
S1501_C03_021M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
S1501_C03_021MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
S1501_C03_021EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher
S1501_C03_022E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years
S1501_C03_022M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years
S1501_C03_022MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years
S1501_C03_022EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years
S1501_C03_023E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher
S1501_C03_023M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher
S1501_C03_023MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher
S1501_C03_023EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher
S1501_C03_024E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher
S1501_C03_024M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher
S1501_C03_024MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher
S1501_C03_024EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher
S1501_C03_025E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over
S1501_C03_025EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over
S1501_C03_025M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over
S1501_C03_025MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over
S1501_C03_026E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher
S1501_C03_026M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher
S1501_C03_026MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher
S1501_C03_026EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher
S1501_C03_027E,Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher
S1501_C03_027EA,Annotation of Estimate!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher
S1501_C03_027M,Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher
S1501_C03_027MA,Annotation of Margin of Error!!Male!!AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher
S1501_C03_028E,Estimate!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone
S1501_C03_028M,Margin of Error!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone
S1501_C03_028MA,Annotation of Margin of Error!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone
S1501_C03_028EA,Annotation of Estimate!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone
S1501_C03_029E,Estimate!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher
S1501_C03_029M,Margin of Error!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher
S1501_C03_029MA,Annotation of Margin of Error!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher
S1501_C03_029EA,Annotation of Estimate!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher
S1501_C03_030E,Estimate!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher
S1501_C03_030M,Margin of Error!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher
S1501_C03_030MA,Annotation of Margin of Error!!Male!!RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher
