,SERIALNO,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,HHSIZE,LAT,LON
3051,2019HU0895218,2.0,5,2.0,child,below-high,female,2,9.07626,7.4716
3052,2018HU0337802,3.0,7,3.0,adult,Graduate,female,2,9.05758,7.45901
3053,2018HU0337802,3.0,7,3.0,adult,Graduate,female,2,9.05759,7.45901
3054,2018HU0374250,1.0,3,1.0,child,below-high,female,4,9.01373,7.57711
3055,2018HU0374250,1.0,3,1.0,child,below-high,female,4,9.01374,7.57711
3056,2018HU0374250,1.0,3,1.0,child,below-high,female,4,9.01373,7.57711
3057,2018HU0374250,1.0,3,1.0,child,below-high,female,4,9.01374,7.57711
3058,2019HU0758451,2.0,8,2.0,tenager,below-high,female,1,9.06902,7.45024
3059,2018HU0435934,2.0,8,2.0,tenager,below-high,female,1,9.0449,7.51866
3060,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04293,7.50863
3061,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04294,7.50863
3062,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04293,7.50863
3063,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04294,7.50863
3064,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04293,7.50863
3065,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04294,7.50863
3066,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04293,7.50863
3067,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04294,7.50863
3068,2017001155379,1.0,3,1.0,tenager,below-high,male,9,9.04293,7.50863
3069,2021HU0800569,2.0,9,2.0,adult,High-school,female,4,9.08396,7.47455
3070,2021HU0800569,2.0,9,2.0,adult,High-school,female,4,9.083969999999999,7.47455
3071,2021HU0800569,2.0,9,2.0,adult,High-school,female,4,9.08396,7.47455
3072,2021HU0800569,2.0,9,2.0,adult,High-school,female,4,9.083969999999999,7.47455
3073,2019HU0998373,2.0,8,2.0,tenager,below-high,female,1,9.04237,7.48662
3074,2020HU0715101,3.0,6,2.0,tenager,High-school,female,2,9.07484,7.3962
3075,2020HU0715101,3.0,6,2.0,tenager,High-school,female,2,9.07485,7.3962
3076,2021HU0309311,2.0,6,3.0,senior,college,male,1,9.092,7.48812
3077,2018HU1359574,3.0,6,2.0,tenager,below-high,male,2,9.07241,7.45802
3078,2018HU1359574,3.0,6,2.0,tenager,below-high,male,2,9.07242,7.45802
3079,2017000504419,2.0,7,1.0,tenager,below-high,male,3,9.06955,7.41334
3080,2017000504419,2.0,7,1.0,tenager,below-high,male,3,9.06956,7.41334
3081,2017000504419,2.0,7,1.0,tenager,below-high,male,3,9.06955,7.41334
3082,2020HU0851990,2.0,7,2.0,tenager,below-high,male,1,9.06296,7.41616
3083,2018HU0273840,1.0,6,2.0,tenager,below-high,female,1,9.08093,7.49692
3084,2021HU0836556,2.0,4,2.0,adult,college,female,1,9.02958,7.48084
3085,2018HU0683098,2.0,4,1.0,adult,college,male,1,9.07854,7.39069
3086,2020HU0415341,3.0,8,3.0,adult,Bachelor,male,2,9.00535,7.46686
3087,2020HU0415341,3.0,8,3.0,adult,Bachelor,male,2,9.00536,7.46686
3088,2018HU0104110,3.0,4,3.0,child,below-high,male,1,9.07257,7.46543
3089,2019HU0085664,2.0,5,1.0,adult,High-school,male,6,9.02513,7.58613
3090,2019HU0085664,2.0,5,1.0,adult,High-school,male,6,9.02514,7.58613
3091,2019HU0085664,2.0,5,1.0,adult,High-school,male,6,9.02513,7.58613
3092,2019HU0085664,2.0,5,1.0,adult,High-school,male,6,9.02514,7.58613
3093,2019HU0085664,2.0,5,1.0,adult,High-school,male,6,9.02513,7.58613
3094,2019HU0085664,2.0,5,1.0,adult,High-school,male,6,9.02514,7.58613
3095,2019HU0913152,2.0,7,2.0,tenager,below-high,female,4,9.01715,7.47606
3096,2019HU0913152,2.0,7,2.0,tenager,below-high,female,4,9.01716,7.47606
3097,2019HU0913152,2.0,7,2.0,tenager,below-high,female,4,9.01715,7.47606
3098,2019HU0913152,2.0,7,2.0,tenager,below-high,female,4,9.01716,7.47606
3099,2019HU0189936,2.0,9,2.0,adult,Bachelor,male,3,9.03277,7.39652
3100,2019HU0189936,2.0,9,2.0,adult,Bachelor,male,3,9.032779999999999,7.39652
3101,2019HU0189936,2.0,9,2.0,adult,Bachelor,male,3,9.03277,7.39652
3102,2018HU1227559,2.0,7,2.0,adult,college,male,2,9.0712,7.49136
3103,2018HU1227559,2.0,7,2.0,adult,college,male,2,9.071209999999999,7.49136
3104,2019HU1051745,3.0,7,,adult,High-school,female,3,9.08577,7.48127
3105,2019HU1051745,3.0,7,,adult,High-school,female,3,9.08578,7.48127
3106,2019HU1051745,3.0,7,,adult,High-school,female,3,9.08577,7.48127
3107,2021HU0387774,2.0,10,2.0,adult,college,male,3,9.07782,7.47373
3108,2021HU0387774,2.0,10,2.0,adult,college,male,3,9.077829999999999,7.47373
3109,2021HU0387774,2.0,10,2.0,adult,college,male,3,9.07782,7.47373
3110,2020HU0392748,3.0,8,2.0,tenager,below-high,male,2,9.08297,7.47618
3111,2020HU0392748,3.0,8,2.0,tenager,below-high,male,2,9.08298,7.47618
3112,2019HU1073434,3.0,8,2.0,child,below-high,male,2,8.96406,7.36038
3113,2019HU1073434,3.0,8,2.0,child,below-high,male,2,8.96407,7.36038
3114,2020HU0096687,2.0,7,2.0,child,below-high,female,1,9.07815,7.46365
3115,2018HU1153844,3.0,8,2.0,adult,Bachelor,male,1,9.0705,7.43714
3116,2017000624418,3.0,6,2.0,adult,High-school,female,2,8.87967,7.23107
3117,2017000624418,3.0,6,2.0,adult,High-school,female,2,8.87968,7.23107
3118,2017000695366,2.0,9,2.0,tenager,below-high,female,1,9.10719,7.48548
3119,2021HU0030205,3.0,9,3.0,tenager,below-high,female,3,9.10821,7.4812
3120,2021HU0030205,3.0,9,3.0,tenager,below-high,female,3,9.10822,7.4812
3121,2021HU0030205,3.0,9,3.0,tenager,below-high,female,3,9.10821,7.4812
3122,2020HU0673473,2.0,7,2.0,adult,Bachelor,female,2,9.04104,7.50061
3123,2020HU0673473,2.0,7,2.0,adult,Bachelor,female,2,9.04105,7.50061
3124,2017000162417,3.0,5,2.0,tenager,below-high,female,2,9.11465,7.40951
3125,2017000162417,3.0,5,2.0,tenager,below-high,female,2,9.114659999999999,7.40951
3126,2020HU0303401,3.0,7,2.0,adult,college,male,2,8.91553,7.26149
3127,2020HU0303401,3.0,7,2.0,adult,college,male,2,8.91554,7.26149
3128,2017000855627,3.0,8,2.0,child,below-high,female,1,9.07105,7.40364
3129,2020HU0176519,3.0,7,2.0,young-adult,High-school,female,1,9.1426,7.31094
3130,2021HU1058036,0.0,8,2.0,tenager,below-high,male,3,9.09694,7.47784
3131,2021HU1058036,0.0,8,2.0,tenager,below-high,male,3,9.09695,7.47784
3132,2021HU1058036,0.0,8,2.0,tenager,below-high,male,3,9.09694,7.47784
3133,2018HU1303404,3.0,6,2.0,adult,college,female,3,9.07215,7.40368
3134,2018HU1303404,3.0,6,2.0,adult,college,female,3,9.07216,7.40368
3135,2018HU1303404,3.0,6,2.0,adult,college,female,3,9.07215,7.40368
3136,2018HU0978710,3.0,7,2.0,adult,college,male,3,9.08826,7.47816
3137,2018HU0978710,3.0,7,2.0,adult,college,male,3,9.08827,7.47816
3138,2018HU0978710,3.0,7,2.0,adult,college,male,3,9.08826,7.47816
3139,2017000311646,2.0,7,2.0,child,below-high,male,2,9.007,7.47126
3140,2017000311646,2.0,7,2.0,child,below-high,male,2,9.00701,7.47126
3141,2021HU1052104,2.0,10,2.0,tenager,below-high,male,2,8.96693,7.43882
3142,2021HU1052104,2.0,10,2.0,tenager,below-high,male,2,8.96694,7.43882
3143,2020HU0552025,3.0,9,3.0,senior,High-school,male,3,9.07054,7.44371
3144,2020HU0552025,3.0,9,3.0,senior,High-school,male,3,9.070549999999999,7.44371
3145,2020HU0552025,3.0,9,3.0,senior,High-school,male,3,9.07054,7.44371
3146,2017000150080,3.0,9,2.0,adult,college,female,1,9.10536,7.4245
3147,2018HU1071539,1.0,6,1.0,adult,High-school,male,2,9.06481,7.47108
3148,2018HU1071539,1.0,6,1.0,adult,High-school,male,2,9.06482,7.47108
3149,2018HU1356721,1.0,7,2.0,adult,college,male,1,9.06604,7.3959
3150,2018HU0403948,2.0,3,1.0,adult,High-school,male,1,9.06431,7.47226
3151,2021HU0817372,2.0,4,2.0,adult,High-school,female,1,9.04592,7.47478
3152,2020HU0417387,3.0,6,2.0,tenager,below-high,female,1,9.02908,7.47653
3153,2021HU0897294,2.0,7,2.0,child,below-high,female,4,9.05586,7.46535
3154,2021HU0897294,2.0,7,2.0,child,below-high,female,4,9.055869999999999,7.46535
3155,2021HU0897294,2.0,7,2.0,child,below-high,female,4,9.05586,7.46535
3156,2021HU0897294,2.0,7,2.0,child,below-high,female,4,9.055869999999999,7.46535
3157,2021HU0624547,3.0,7,3.0,child,below-high,female,2,9.07499,7.43255
3158,2021HU0624547,3.0,7,3.0,child,below-high,female,2,9.075,7.43255
3159,2021HU0011275,3.0,7,1.0,tenager,below-high,male,1,9.08962,7.46573
3160,2021HU0567105,2.0,8,1.0,adult,Graduate,male,1,9.02822,7.49753
3161,2020HU0162610,3.0,9,2.0,tenager,below-high,female,2,9.00957,7.45917
3162,2020HU0162610,3.0,9,2.0,tenager,below-high,female,2,9.00958,7.45917
3163,2021HU0967971,2.0,5,2.0,child,below-high,female,2,9.06708,7.42357
3164,2021HU0967971,2.0,5,2.0,child,below-high,female,2,9.06709,7.42357
3165,2020HU0792584,3.0,10,3.0,adult,Bachelor,male,1,9.07654,7.44328
3166,2017000686405,3.0,9,2.0,senior,Bachelor,female,1,8.97606,7.4859
3167,2021HU0617251,3.0,7,3.0,adult,High-school,male,6,9.15077,7.32265
3168,2021HU0617251,3.0,7,3.0,adult,High-school,male,6,9.15078,7.32265
3169,2021HU0617251,3.0,7,3.0,adult,High-school,male,6,9.15077,7.32265
3170,2021HU0617251,3.0,7,3.0,adult,High-school,male,6,9.15078,7.32265
3171,2021HU0617251,3.0,7,3.0,adult,High-school,male,6,9.15077,7.32265
3172,2021HU0617251,3.0,7,3.0,adult,High-school,male,6,9.15078,7.32265
3173,2018HU1365601,3.0,10,3.0,tenager,below-high,male,2,9.01445,7.49266
3174,2018HU1365601,3.0,10,3.0,tenager,below-high,male,2,9.01446,7.49266
3175,2020HU0431638,3.0,7,3.0,adult,High-school,male,2,9.06343,7.45897
3176,2020HU0431638,3.0,7,3.0,adult,High-school,male,2,9.06344,7.45897
3177,2017000851153,3.0,7,2.0,adult,High-school,male,3,9.06518,7.37984
3178,2017000851153,3.0,7,2.0,adult,High-school,male,3,9.06519,7.37984
3179,2017000851153,3.0,7,2.0,adult,High-school,male,3,9.06518,7.37984
3180,2018HU0507434,3.0,7,1.0,adult,college,male,1,8.95639,7.55407
3181,2017000277015,3.0,6,3.0,tenager,below-high,male,1,9.06745,7.46525
3182,2021HU0501400,2.0,8,2.0,adult,Bachelor,male,1,8.97708,7.36873
3183,2019HU0819534,3.0,7,2.0,adult,below-high,male,2,9.05474,7.46755
3184,2019HU0819534,3.0,7,2.0,adult,below-high,male,2,9.05475,7.46755
3185,2019HU0274598,2.0,7,2.0,tenager,below-high,male,2,9.06694,7.44349
3186,2019HU0274598,2.0,7,2.0,tenager,below-high,male,2,9.06695,7.44349
3187,2018HU0318543,2.0,6,3.0,tenager,below-high,female,2,9.11428,7.42153
3188,2018HU0318543,2.0,6,3.0,tenager,below-high,female,2,9.11429,7.42153
3189,2020HU0288280,3.0,7,2.0,tenager,below-high,male,6,9.02915,7.48177
3190,2020HU0288280,3.0,7,2.0,tenager,below-high,male,6,9.02916,7.48177
3191,2020HU0288280,3.0,7,2.0,tenager,below-high,male,6,9.02915,7.48177
3192,2020HU0288280,3.0,7,2.0,tenager,below-high,male,6,9.02916,7.48177
3193,2020HU0288280,3.0,7,2.0,tenager,below-high,male,6,9.02915,7.48177
3194,2020HU0288280,3.0,7,2.0,tenager,below-high,male,6,9.02916,7.48177
3195,2018HU0676274,1.0,5,1.0,tenager,below-high,female,1,9.07898,7.40245
3196,2020HU0262287,1.0,5,2.0,tenager,below-high,male,1,9.06601,7.49304
3197,2019HU0550526,2.0,8,2.0,adult,below-high,male,2,9.08631,7.48677
3198,2019HU0550526,2.0,8,2.0,adult,below-high,male,2,9.086319999999999,7.48677
3199,2019HU1177797,3.0,6,2.0,young-adult,college,female,1,9.06996,7.48634
3200,2020HU0235391,3.0,6,2.0,adult,High-school,female,1,9.00047,7.55862
3201,2021HU1287271,3.0,6,,young-adult,Bachelor,female,1,9.017,7.44139
3202,2019HU0647692,2.0,6,2.0,adult,college,female,3,9.0828,7.44632
3203,2019HU0647692,2.0,6,2.0,adult,college,female,3,9.08281,7.44632
3204,2019HU0647692,2.0,6,2.0,adult,college,female,3,9.0828,7.44632
3205,2017000390747,2.0,5,2.0,child,below-high,female,1,9.101,7.49677
3206,2019HU1003345,2.0,7,2.0,tenager,below-high,male,2,9.02852,7.48748
3207,2019HU1003345,2.0,7,2.0,tenager,below-high,male,2,9.02853,7.48748
3208,2018HU1181733,2.0,10,2.0,adult,Bachelor,female,2,9.06763,7.40369
3209,2018HU1181733,2.0,10,2.0,adult,Bachelor,female,2,9.067639999999999,7.40369
3210,2020HU0336120,2.0,10,2.0,adult,college,male,1,9.0314,7.47006
3211,2017001028367,3.0,7,2.0,adult,college,male,1,9.07452,7.49917
3212,2020HU0113880,2.0,8,2.0,tenager,below-high,male,2,8.97037,7.44057
3213,2020HU0113880,2.0,8,2.0,tenager,below-high,male,2,8.97038,7.44057
3214,2019HU1396365,3.0,8,2.0,adult,college,male,2,9.04369,7.52621
3215,2019HU1396365,3.0,8,2.0,adult,college,male,2,9.0437,7.52621
3216,2018HU0940160,2.0,7,2.0,adult,Bachelor,male,1,9.05739,7.48614
3217,2018HU0262633,3.0,8,2.0,young-adult,High-school,male,1,9.07152,7.46907
3218,2021HU1077329,3.0,7,3.0,adult,college,male,2,9.10543,7.4814
3219,2021HU1077329,3.0,7,3.0,adult,college,male,2,9.10544,7.4814
3220,2020HU0564482,3.0,5,3.0,tenager,below-high,male,2,9.07128,7.46284
3221,2020HU0564482,3.0,5,3.0,tenager,below-high,male,2,9.07129,7.46284
3222,2017000040462,2.0,6,3.0,tenager,below-high,male,2,9.05036,7.49189
3223,2017000040462,2.0,6,3.0,tenager,below-high,male,2,9.05037,7.49189
3224,2020HU0406285,3.0,7,3.0,young-adult,High-school,female,1,8.98578,7.36084
3225,2021HU1168832,3.0,9,2.0,adult,High-school,male,1,9.10336,7.48408
3226,2019HU1014597,3.0,7,1.0,senior,college,male,1,9.05774,7.5242
3227,2018HU1141840,3.0,5,1.0,adult,college,male,1,9.0298,7.5787
3228,2018HU1124667,2.0,7,2.0,child,below-high,female,1,9.03425,7.51725
3229,2019HU0184144,3.0,9,3.0,adult,High-school,female,1,9.10229,7.49443
3230,2019HU0784156,2.0,5,1.0,young-adult,college,female,2,9.08182,7.49317
3231,2019HU0784156,2.0,5,1.0,young-adult,college,female,2,9.08183,7.49317
3232,2019HU0665962,2.0,5,1.0,adult,college,male,2,9.07434,7.40396
3233,2019HU0665962,2.0,5,1.0,adult,college,male,2,9.074349999999999,7.40396
3234,2018HU0713686,2.0,10,2.0,tenager,below-high,male,2,9.04805,7.49043
3235,2018HU0713686,2.0,10,2.0,tenager,below-high,male,2,9.04806,7.49043
3236,2018HU0051884,2.0,8,2.0,tenager,below-high,female,1,9.01576,7.55802
3237,2020HU1088159,3.0,9,1.0,adult,college,male,1,9.0916,7.47466
3238,2017000522563,2.0,7,2.0,adult,college,female,1,9.07576,7.40427
3239,2021HU1319479,2.0,6,2.0,adult,below-high,female,2,9.10351,7.48949
3240,2021HU1319479,2.0,6,2.0,adult,below-high,female,2,9.10352,7.48949
3241,2018HU0181669,3.0,8,2.0,adult,Bachelor,male,1,9.09956,7.41104
3242,2020HU1119729,3.0,5,1.0,adult,High-school,male,5,9.00187,7.45495
3243,2020HU1119729,3.0,5,1.0,adult,High-school,male,5,9.00188,7.45495
3244,2020HU1119729,3.0,5,1.0,adult,High-school,male,5,9.00187,7.45495
3245,2020HU1119729,3.0,5,1.0,adult,High-school,male,5,9.00188,7.45495
3246,2020HU1119729,3.0,5,1.0,adult,High-school,male,5,9.00187,7.45495
3247,2020HU0645414,3.0,4,2.0,tenager,below-high,male,4,9.08492,7.46055
3248,2020HU0645414,3.0,4,2.0,tenager,below-high,male,4,9.08493,7.46055
3249,2020HU0645414,3.0,4,2.0,tenager,below-high,male,4,9.08492,7.46055
3250,2020HU0645414,3.0,4,2.0,tenager,below-high,male,4,9.08493,7.46055
3251,2017001072286,2.0,8,2.0,child,below-high,female,1,9.08228,7.48975
3252,2017000014315,3.0,6,2.0,tenager,below-high,female,1,9.07175,7.40296
3253,2021HU0899556,3.0,8,3.0,adult,college,male,1,9.08746,7.47625
3254,2019HU1160505,2.0,8,2.0,adult,college,male,3,8.97,7.43928
3255,2019HU1160505,2.0,8,2.0,adult,college,male,3,8.97001,7.43928
3256,2019HU1160505,2.0,8,2.0,adult,college,male,3,8.97,7.43928
3257,2021HU1407759,2.0,6,1.0,child,below-high,male,1,9.05547,7.48034
3258,2019HU0354984,2.0,6,2.0,tenager,below-high,female,1,9.03105,7.49513
3259,2020HU0275415,3.0,10,2.0,adult,Bachelor,male,1,9.07551,7.48167
3260,2018HU1336572,3.0,6,2.0,adult,college,male,2,9.07819,7.50015
3261,2018HU1336572,3.0,6,2.0,adult,college,male,2,9.078199999999999,7.50015
3262,2019HU1106256,3.0,4,3.0,adult,college,female,2,9.07773,7.39275
3263,2019HU1106256,3.0,4,3.0,adult,college,female,2,9.07774,7.39275
3264,2018HU0542216,2.0,7,1.0,adult,college,male,3,9.1506,7.35915
3265,2018HU0542216,2.0,7,1.0,adult,college,male,3,9.15061,7.35915
3266,2018HU0542216,2.0,7,1.0,adult,college,male,3,9.1506,7.35915
3267,2019HU1022947,3.0,7,2.0,adult,college,female,1,9.0758,7.47594
3268,2019HU0421170,2.0,7,2.0,tenager,below-high,male,1,9.10483,7.4928
3269,2020HU0708966,1.0,3,2.0,tenager,below-high,male,2,8.8903,7.24589
3270,2020HU0708966,1.0,3,2.0,tenager,below-high,male,2,8.89031,7.24589
3271,2019HU0733820,3.0,6,1.0,adult,college,male,1,8.95823,7.36845
3272,2018HU0128169,2.0,4,2.0,adult,college,male,1,9.06496,7.47347
3273,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14997,7.35501
3274,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14998,7.35501
3275,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14997,7.35501
3276,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14998,7.35501
3277,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14997,7.35501
3278,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14998,7.35501
3279,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14997,7.35501
3280,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14998,7.35501
3281,2020HU0033416,3.0,6,2.0,tenager,below-high,female,9,9.14997,7.35501
3282,2019HU1268195,2.0,9,2.0,adult,Bachelor,female,1,9.04468,7.47364
3283,2021HU1364669,2.0,8,2.0,adult,college,male,4,9.0914,7.49876
3284,2021HU1364669,2.0,8,2.0,adult,college,male,4,9.09141,7.49876
3285,2021HU1364669,2.0,8,2.0,adult,college,male,4,9.0914,7.49876
3286,2021HU1364669,2.0,8,2.0,adult,college,male,4,9.09141,7.49876
3287,2018HU0397399,3.0,7,2.0,adult,college,female,1,9.11564,7.45543
3288,2019HU0152526,2.0,10,2.0,tenager,below-high,female,2,9.07494,7.39688
3289,2019HU0152526,2.0,10,2.0,tenager,below-high,female,2,9.07495,7.39688
3290,2019HU1248071,3.0,6,2.0,child,below-high,male,1,9.08138,7.48416
3291,2019HU0830722,2.0,5,1.0,adult,college,female,1,9.05983,7.50052
3292,2018HU0689090,3.0,9,2.0,tenager,below-high,male,3,9.11721,7.40618
3293,2018HU0689090,3.0,9,2.0,tenager,below-high,male,3,9.11722,7.40618
3294,2018HU0689090,3.0,9,2.0,tenager,below-high,male,3,9.11721,7.40618
3295,2018HU0081454,3.0,7,3.0,adult,Bachelor,female,1,9.00739,7.47
3296,2019HU1397489,3.0,9,3.0,child,below-high,female,1,8.98591,7.44547
3297,2020HU0614923,3.0,7,2.0,adult,college,male,1,9.07789,7.47146
3298,2019HU1206869,2.0,6,2.0,young-adult,High-school,female,1,9.0568,7.46549
3299,2018HU0433658,2.0,8,2.0,tenager,below-high,female,3,9.00304,7.56025
3300,2018HU0433658,2.0,8,2.0,tenager,below-high,female,3,9.00305,7.56025
3301,2018HU0433658,2.0,8,2.0,tenager,below-high,female,3,9.00304,7.56025
3302,2021HU0736357,3.0,8,3.0,adult,Bachelor,female,1,8.9741,7.49017
3303,2019HU0498427,3.0,8,3.0,adult,Bachelor,female,1,9.07497,7.43258
3304,2021HU1119609,3.0,10,2.0,tenager,below-high,male,5,9.04521,7.40591
3305,2021HU1119609,3.0,10,2.0,tenager,below-high,male,5,9.04522,7.40591
3306,2021HU1119609,3.0,10,2.0,tenager,below-high,male,5,9.04521,7.40591
3307,2021HU1119609,3.0,10,2.0,tenager,below-high,male,5,9.04522,7.40591
3308,2021HU1119609,3.0,10,2.0,tenager,below-high,male,5,9.04521,7.40591
3309,2017000122501,3.0,8,3.0,adult,High-school,male,1,9.07114,7.48524
3310,2021HU1223241,3.0,9,3.0,adult,High-school,male,1,9.03061,7.502
3311,2020HU0942621,2.0,7,1.0,child,below-high,female,2,8.96854,7.46456
3312,2020HU0942621,2.0,7,1.0,child,below-high,female,2,8.96855,7.46456
3313,2020HU0159431,2.0,7,1.0,child,below-high,female,1,9.08081,7.43103
3314,2020HU0374185,1.0,4,1.0,adult,below-high,female,1,9.07398,7.40382
3315,2020HU0367874,3.0,7,2.0,senior,college,male,2,9.0372,7.48506
3316,2020HU0367874,3.0,7,2.0,senior,college,male,2,9.03721,7.48506
3317,2021HU1345125,3.0,8,3.0,tenager,below-high,male,3,9.00009,7.42591
3318,2021HU1345125,3.0,8,3.0,tenager,below-high,male,3,9.0001,7.42591
3319,2021HU1345125,3.0,8,3.0,tenager,below-high,male,3,9.00009,7.42591
3320,2018HU0018971,1.0,7,1.0,tenager,below-high,female,1,8.96609,7.38186
3321,2021HU1341680,3.0,8,2.0,child,below-high,female,2,9.07576,7.43018
3322,2021HU1341680,3.0,8,2.0,child,below-high,female,2,9.07577,7.43018
3323,2017000501554,1.0,3,1.0,tenager,below-high,female,1,9.06568,7.46812
3324,2021HU0617608,2.0,6,1.0,tenager,below-high,male,1,8.97346,7.18634
3325,2017000115511,3.0,8,3.0,tenager,below-high,female,1,8.9491,7.26208
3326,2019HU0747623,3.0,8,3.0,tenager,High-school,male,1,8.99864,7.46502
3327,2018HU0270561,3.0,3,3.0,young-adult,college,female,1,9.08364,7.48682
3328,2020HU1088990,1.0,2,2.0,tenager,below-high,female,5,9.00304,7.45594
3329,2020HU1088990,1.0,2,2.0,tenager,below-high,female,5,9.00305,7.45594
3330,2020HU1088990,1.0,2,2.0,tenager,below-high,female,5,9.00304,7.45594
3331,2020HU1088990,1.0,2,2.0,tenager,below-high,female,5,9.00305,7.45594
3332,2020HU1088990,1.0,2,2.0,tenager,below-high,female,5,9.00304,7.45594
3333,2019HU0715318,2.0,7,2.0,tenager,below-high,female,3,9.08714,7.47733
3334,2019HU0715318,2.0,7,2.0,tenager,below-high,female,3,9.08715,7.47733
3335,2019HU0715318,2.0,7,2.0,tenager,below-high,female,3,9.08714,7.47733
3336,2018HU0651604,2.0,7,2.0,child,below-high,male,1,9.07112,7.40147
3337,2020HU0224772,2.0,8,2.0,adult,Bachelor,male,2,9.03217,7.58312
3338,2020HU0224772,2.0,8,2.0,adult,Bachelor,male,2,9.03218,7.58312
3339,2018HU1027017,3.0,8,,adult,Bachelor,male,1,9.03546,7.58156
3340,2019HU0894819,3.0,8,2.0,tenager,below-high,female,1,9.07066,7.44372
3341,2021HU0662105,3.0,8,2.0,adult,college,female,1,9.03265,7.44424
3342,2019HU0562766,3.0,4,1.0,adult,High-school,female,1,9.05889,7.37536
3343,2017001092148,3.0,5,2.0,child,below-high,male,1,9.09205,7.49402
3344,2019HU0416653,3.0,8,2.0,adult,college,male,2,9.04895,7.47441
3345,2019HU0416653,3.0,8,2.0,adult,college,male,2,9.04896,7.47441
3346,2019HU1125119,2.0,3,1.0,adult,college,female,1,9.06452,7.37098
3347,2019HU1092149,2.0,8,2.0,child,below-high,male,1,9.07853,7.39198
3348,2017001317620,2.0,6,3.0,tenager,below-high,female,1,9.0743,7.49162
3349,2021HU0716831,2.0,7,2.0,tenager,below-high,male,2,9.03211,7.46999
3350,2021HU0716831,2.0,7,2.0,tenager,below-high,male,2,9.032119999999999,7.46999
3351,2019HU0759157,2.0,6,2.0,tenager,below-high,female,1,9.03496,7.52302
3352,2017000341828,2.0,6,1.0,child,below-high,female,3,9.12944,7.37041
3353,2017000341828,2.0,6,1.0,child,below-high,female,3,9.12945,7.37041
